timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528106663.796944,0.034262,0.430623,0.214774,-0.345506,-0.165802,-0.235352,0.031128,-0.417437,-0.908172,-0.022217,0.003970,0.066985,22.471451,-18.619198,-23.536774,,,,,,,
1528106663.816994,0.030621,0.422566,0.209274,-0.451041,-0.364890,-0.278403,0.027923,-0.410102,-0.911611,-0.049346,0.001274,0.057516,22.428196,-18.298632,-23.756439,,,,,,,
1528106663.837075,0.027319,0.411667,0.203021,-0.559795,-0.218829,-0.326001,0.025034,-0.400138,-0.916113,-0.037668,-0.017129,0.055364,22.431335,-18.148945,-24.157867,,,,,,,
1528106663.857157,0.025744,0.401155,0.196627,-0.484029,-0.231134,-0.284483,0.023698,-0.390482,-0.920305,-0.058305,0.010157,0.055513,22.391693,-17.722401,-24.460693,,,,,,,
1528106663.877207,0.021087,0.391917,0.191779,-0.457106,-0.409931,-0.203810,0.019487,-0.381961,-0.923973,-0.072511,0.051410,0.057685,22.441074,-17.419451,-24.692932,,,,,,,
1528106663.897286,0.013453,0.383496,0.188767,-0.389904,-0.404078,-0.172997,0.012476,-0.374164,-0.927278,-0.052957,0.013691,0.080476,22.023129,-17.149023,-24.743317,,,,,,,
1528106663.917367,0.007280,0.377385,0.182864,-0.255423,-0.435327,-0.340637,0.006767,-0.368491,-0.929606,-0.011360,-0.008356,0.040904,21.888123,-16.712404,-25.086609,,,,,,,
1528106663.937418,0.000430,0.372644,0.174401,-0.237652,-0.523130,-0.424387,0.000400,-0.364079,-0.931367,-0.021701,0.018773,0.013505,21.814713,-16.400221,-25.452545,,,,,,,
1528106663.957497,-0.005499,0.367125,0.164705,-0.313002,-0.406841,-0.466394,-0.005133,-0.358933,-0.933349,-0.008905,-0.001250,0.003127,21.737469,-15.936872,-25.913605,,,,,,,
1528106663.977578,-0.007676,0.358846,0.154758,-0.482834,-0.219394,-0.462061,-0.007187,-0.351194,-0.936275,0.009399,-0.016817,-0.005818,21.447227,-15.592398,-26.043945,,,,,,,
1528106663.997628,-0.007066,0.347928,0.144689,-0.573525,-0.109639,-0.477535,-0.006643,-0.340951,-0.940057,0.034979,-0.027457,-0.002585,21.575985,-15.326942,-26.208893,,,,,,,
1528106664.017709,-0.005072,0.336705,0.134305,-0.548001,-0.056931,-0.484425,-0.004788,-0.330379,-0.943836,0.045345,-0.018162,-0.013989,21.691650,-14.638168,-26.516632,,,,,,,
1528106664.037790,-0.003419,0.326709,0.124343,-0.472732,-0.103551,-0.469858,-0.003238,-0.320927,-0.947098,0.050555,-0.009792,-0.024429,21.745800,-14.489803,-26.879211,,,,,,,
1528106664.057839,-0.002852,0.319228,0.114489,-0.315849,-0.141011,-0.460673,-0.002708,-0.313833,-0.949474,0.045066,0.003470,-0.021824,21.817986,-13.918640,-26.911407,,,,,,,
1528106664.077920,-0.002409,0.314962,0.105703,-0.163649,-0.087364,-0.384686,-0.002290,-0.309780,-0.950805,0.037126,0.009151,-0.040268,21.968391,-13.512205,-27.076874,,,,,,,
1528106664.098001,-0.001641,0.312718,0.099145,-0.107236,-0.066554,-0.275794,-0.001562,-0.307646,-0.951499,0.037130,0.008100,-0.052742,21.903709,-13.311056,-26.999023,,,,,,,
1528106664.118051,-0.001951,0.310538,0.093730,-0.099531,-0.120093,-0.264225,-0.001857,-0.305571,-0.952167,0.051189,0.003569,-0.048794,21.882168,-13.125517,-27.269257,,,,,,,
1528106664.138131,-0.002898,0.309413,0.087783,-0.032399,-0.156066,-0.289297,-0.002760,-0.304500,-0.952508,0.036924,0.015147,-0.031760,21.719673,-13.209736,-27.282745,,,,,,,
1528106664.158211,-0.003398,0.309171,0.081881,-0.014832,-0.085183,-0.271567,-0.003236,-0.304269,-0.952580,0.015367,0.026193,-0.018535,21.690353,-12.871675,-27.362305,,,,,,,
1528106664.178262,-0.002856,0.308403,0.077327,-0.049676,-0.017870,-0.185998,-0.002721,-0.303537,-0.952815,-0.000422,0.025614,-0.002705,22.040627,-12.799332,-27.261871,,,,,,,
1528106664.198343,-0.002164,0.307477,0.074209,-0.021164,-0.035873,-0.140803,-0.002063,-0.302655,-0.953098,-0.003019,0.009839,0.009570,21.869633,-12.777897,-27.253693,,,,,,,
1528106664.218423,-0.002701,0.309008,0.071420,0.139029,-0.102250,-0.124247,-0.002573,-0.304114,-0.952632,-0.024511,0.032294,0.037623,21.648350,-12.576202,-27.353363,,,,,,,
1528106664.238473,-0.005416,0.312677,0.069423,0.197170,-0.200441,-0.088770,-0.005153,-0.307607,-0.951499,-0.043766,0.034688,0.051063,21.699455,-12.613626,-27.361206,,,,,,,
1528106664.258554,-0.010354,0.316252,0.067714,0.177554,-0.323859,-0.088621,-0.009840,-0.311007,-0.950356,-0.055925,0.040347,0.077081,21.634705,-12.631817,-27.361725,,,,,,,
1528106664.278635,-0.016909,0.320851,0.066113,0.262060,-0.361827,-0.046069,-0.016045,-0.315374,-0.948831,-0.094230,0.031988,0.106195,21.491596,-12.763191,-27.468384,,,,,,,
1528106664.298684,-0.024707,0.325526,0.065580,0.187394,-0.434187,-0.048445,-0.023407,-0.319808,-0.947193,-0.096649,0.071547,0.141468,21.410828,-12.834351,-27.629822,,,,,,,
1528106664.318764,-0.036071,0.327667,0.065180,0.072056,-0.591514,-0.019678,-0.034145,-0.321835,-0.946179,-0.107060,0.110455,0.188382,21.166958,-13.007740,-27.779755,,,,,,,
1528106664.338845,-0.049487,0.328513,0.064914,0.027477,-0.745114,0.015318,-0.046822,-0.322636,-0.945364,-0.108513,0.116566,0.196646,20.724922,-12.951326,-28.090881,,,,,,,
1528106664.358896,-0.067263,0.327408,0.067230,-0.115009,-0.894026,0.144404,-0.063642,-0.321590,-0.944737,-0.160967,0.155178,0.216451,20.236290,-12.861019,-28.407257,,,,,,,
1528106664.378977,-0.088606,0.322098,0.069058,-0.339136,-1.116490,0.067680,-0.083939,-0.316557,-0.944852,-0.137130,0.137251,0.166867,19.475521,-12.690869,-28.693756,,,,,,,
1528106664.399056,-0.114343,0.313591,0.069564,-0.447331,-1.360599,0.085350,-0.108530,-0.308477,-0.945020,-0.152426,0.115621,0.161405,18.845734,-12.751028,-29.375031,,,,,,,
1528106664.419106,-0.145239,0.304364,0.072766,-0.403977,-1.578887,0.323326,-0.138077,-0.299687,-0.943993,-0.207275,0.191899,0.202965,18.043327,-12.455415,-29.614990,,,,,,,
1528106664.439188,-0.186821,0.295426,0.084843,-0.308294,-2.119373,0.820215,-0.177689,-0.291147,-0.940032,-0.222289,0.298822,0.207152,16.973354,-12.374462,-30.247101,,,,,,,
1528106664.459238,-0.243298,0.287237,0.105163,-0.092593,-2.728741,1.124464,-0.231035,-0.283303,-0.930785,-0.166381,0.350061,0.232589,15.429512,-12.180218,-30.911011,,,,,,,
1528106664.479317,-0.309949,0.282098,0.130192,0.165997,-3.133114,1.252713,-0.292954,-0.278372,-0.914706,-0.168609,0.468969,0.262331,13.112711,-12.366283,-31.529327,,,,,,,
1528106664.499398,-0.388457,0.277605,0.158943,0.316606,-3.749419,1.448043,-0.364259,-0.274053,-0.890061,-0.119322,0.470693,0.200867,10.734291,-12.675159,-32.151367,,,,,,,
1528106664.519449,-0.480563,0.270933,0.193904,0.419266,-4.300615,1.828302,-0.445415,-0.267631,-0.854387,-0.020634,0.512168,0.244066,7.876261,-13.147050,-32.558105,,,,,,,
1528106664.539530,-0.580343,0.252854,0.235734,0.077351,-4.455087,2.426911,-0.530875,-0.250169,-0.809682,0.012382,0.495042,0.277394,4.328405,-13.607958,-32.977692,,,,,,,
1528106664.559609,-0.679938,0.214296,0.277743,-0.631807,-4.487871,2.968234,-0.614362,-0.212660,-0.759824,0.117155,0.544798,0.245160,0.686268,-13.655355,-33.071075,,,,,,,
1528106664.579659,-0.777875,0.154703,0.312624,-1.334178,-4.569946,3.425889,-0.693385,-0.154086,-0.703898,0.229838,0.465549,0.173609,-2.979148,-13.102551,-33.002930,,,,,,,
1528106664.599765,-0.871027,0.076721,0.335731,-2.063124,-4.419640,3.750731,-0.762739,-0.076645,-0.642145,0.219145,0.505417,0.029902,-7.008033,-11.765772,-32.841492,,,,,,,
1528106664.619845,-0.951866,-0.014255,0.348148,-2.328150,-3.643177,4.093227,-0.814415,0.014255,-0.580104,0.203865,0.593518,-0.184590,-10.460821,-9.793755,-32.184845,,,,,,,
1528106664.639895,-1.008796,-0.113397,0.359044,-2.283854,-2.430278,4.624900,-0.840754,0.113154,-0.529456,0.114573,0.573431,-0.345803,-13.247860,-7.341518,-31.644135,,,,,,,
1528106664.659976,-1.044747,-0.223363,0.370917,-2.388471,-1.646158,5.175936,-0.843312,0.221510,-0.489646,0.034306,0.491731,-0.532266,-14.924293,-4.546497,-30.992279,,,,,,,
1528106664.680057,-1.072588,-0.340052,0.380266,-2.454212,-1.497590,5.285127,-0.828136,0.333536,-0.450488,-0.022847,0.394613,-0.658231,-15.668891,-1.670443,-30.485199,,,,,,,
1528106664.700107,-1.098625,-0.451875,0.390819,-1.947667,-1.485451,5.054811,-0.801192,0.436653,-0.409170,-0.074724,0.308495,-0.699641,-15.817015,1.347845,-29.661438,,,,,,,
1528106664.720187,-1.114000,-0.554058,0.408545,-1.403937,-0.910260,4.825927,-0.763202,0.526143,-0.375087,-0.259152,0.292430,-0.739628,-15.501902,3.970236,-28.588196,,,,,,,
1528106664.740268,-1.104875,-0.652709,0.429512,-1.518558,0.334527,4.772577,-0.709757,0.607341,-0.356898,-0.504904,0.158605,-0.796255,-14.658908,6.124584,-27.829956,,,,,,,
1528106664.760318,-1.074441,-0.750479,0.443867,-1.838135,1.393349,4.392504,-0.643101,0.681989,-0.348290,-0.602245,0.022143,-0.849158,-12.792732,8.094450,-27.295959,,,,,,,
1528106664.780398,-1.032043,-0.835905,0.459297,-1.438099,1.579289,3.686680,-0.575525,0.741903,-0.344012,-0.602393,-0.035711,-0.758573,-10.507243,9.995676,-26.795288,,,,,,,
1528106664.800479,-0.979232,-0.903494,0.485948,-0.900605,1.665497,3.109326,-0.513700,0.785494,-0.345116,-0.621081,-0.063234,-0.623756,-5.949246,11.937199,-26.169403,,,,,,,
1528106664.820529,-0.913351,-0.959263,0.517919,-0.871671,2.230485,2.677226,-0.454447,0.818769,-0.350842,-0.640921,-0.104306,-0.530430,-3.613527,12.338820,-25.760223,,,,,,,
1528106664.840610,-0.836679,-1.011904,0.553866,-0.950167,2.282441,2.660510,-0.393663,0.847843,-0.355226,-0.628264,-0.121692,-0.436736,-1.678514,12.697319,-25.469116,,,,,,,
1528106664.860690,-0.756351,-1.060221,0.602142,-0.659247,1.653081,2.481817,-0.335362,0.872464,-0.355434,-0.565578,-0.194287,-0.384724,0.132681,12.998611,-25.126282,,,,,,,
1528106664.880740,-0.679111,-1.095303,0.663991,-0.186596,0.854522,2.120309,-0.287527,0.889067,-0.356206,-0.584513,-0.223158,-0.286662,1.588934,12.905724,-25.037476,,,,,,,
1528106664.900821,-0.595233,-1.118040,0.739966,0.209785,0.796219,1.972816,-0.245273,0.899245,-0.362207,-0.605267,-0.304625,-0.098517,2.450813,12.414558,-25.012970,,,,,,,
1528106664.920901,-0.512313,-1.133002,0.816807,0.228210,0.553982,1.669892,-0.207811,0.905689,-0.369508,-0.518522,-0.096927,-0.103712,3.516920,12.151299,-25.033478,,,,,,,
1528106664.940951,-0.442147,-1.141003,0.887744,0.432001,0.114778,1.410931,-0.178288,0.909052,-0.376606,-0.455181,-0.025705,-0.025799,3.795084,11.830723,-24.987488,,,,,,,
1528106664.961032,-0.386727,-1.139379,0.953200,0.720034,-0.431039,1.084976,-0.157710,0.908374,-0.387270,-0.357397,-0.068195,0.054797,4.070118,11.560326,-25.212585,,,,,,,
1528106664.981112,-0.351504,-1.129594,1.009980,0.993138,-1.066970,0.876064,-0.147027,0.904239,-0.400910,-0.327491,-0.153629,0.073380,3.885752,10.911907,-25.679504,,,,,,,
1528106665.001162,-0.339370,-1.113385,1.067400,1.293751,-2.610555,0.974961,-0.147012,0.897199,-0.416433,-0.212149,-0.199750,0.060659,2.897423,10.287933,-26.250122,,,,,,,
1528106665.021243,-0.344159,-1.092093,1.140156,1.714718,-3.795160,1.299913,-0.155416,0.887593,-0.433611,-0.154017,-0.231267,0.037554,1.340160,9.398348,-26.666565,,,,,,,
1528106665.041324,-0.345713,-1.065050,1.225197,2.029427,-3.711360,1.495762,-0.164166,0.874813,-0.455792,-0.106891,-0.080379,0.085644,-0.860884,8.243649,-27.291046,,,,,,,
1528106665.061374,-0.334411,-1.040282,1.302078,1.532230,-1.956998,1.220134,-0.166066,0.862547,-0.477944,-0.272334,0.032290,0.121529,-2.232143,7.164476,-27.550720,,,,,,,
1528106665.081454,-0.312546,-1.029851,1.341904,0.391783,0.041284,0.506764,-0.158335,0.857222,-0.489995,-0.359502,0.121736,0.020772,-2.610492,6.733860,-27.776703,,,,,,,
1528106665.101535,-0.293439,-1.028378,1.348129,0.149931,0.965553,-0.002610,-0.149310,0.856463,-0.494139,-0.334928,0.072813,-0.022051,-2.488427,6.592196,-28.047119,,,,,,,
1528106665.121585,-0.270649,-1.018052,1.345462,0.660268,1.420382,-0.409154,-0.140368,0.851087,-0.505908,-0.301267,-0.042341,0.064716,-1.728201,6.457796,-28.329224,,,,,,,
1528106665.141665,-0.255697,-0.996935,1.329305,1.039990,1.325449,-0.741131,-0.137304,0.839811,-0.525225,-0.175212,0.012148,0.020907,-1.207090,5.834587,-28.770630,,,,,,,
1528106665.161746,-0.245898,-0.970487,1.313031,1.212247,1.005081,-0.783629,-0.137511,0.825161,-0.547902,-0.053422,0.015537,0.056355,-0.689102,5.224537,-28.795990,,,,,,,
1528106665.181796,-0.240437,-0.943494,1.301034,1.224444,0.652568,-0.560688,-0.139771,0.809614,-0.570075,0.064057,-0.039320,0.077170,-0.440353,4.616882,-29.239441,,,,,,,
1528106665.201877,-0.234827,-0.919432,1.294154,0.997399,0.414082,-0.408508,-0.141064,0.795257,-0.589630,0.136257,0.021805,0.130539,-0.251833,4.139650,-29.625763,,,,,,,
1528106665.221957,-0.239019,-0.903580,1.293662,0.641477,-0.542414,-0.069229,-0.146500,0.785547,-0.601207,0.311417,-0.105280,0.132625,-0.213533,4.040123,-29.740936,,,,,,,
1528106665.242007,-0.259395,-0.895460,1.304775,0.393953,-2.072638,0.470456,-0.160350,0.780497,-0.604243,0.275340,-0.022776,0.114298,-1.014442,3.559292,-29.969574,,,,,,,
1528106665.262088,-0.293342,-0.893088,1.331370,0.329722,-2.940184,0.875835,-0.181301,0.779012,-0.600223,0.194484,-0.020024,0.150592,-2.580668,3.338789,-30.078461,,,,,,,
1528106665.282168,-0.334980,-0.892370,1.358845,0.260180,-3.290206,0.700745,-0.206312,0.778562,-0.592684,0.082563,-0.057828,0.171877,-4.131227,3.131697,-29.993591,,,,,,,
1528106665.302218,-0.397271,-0.892939,1.370306,-0.002607,-3.791837,0.108296,-0.242636,0.778918,-0.578283,0.103079,-0.072833,0.122335,-6.515202,2.818251,-29.708405,,,,,,,
1528106665.322299,-0.486083,-0.892916,1.364500,-0.059160,-4.447342,-0.252410,-0.292979,0.778904,-0.554499,0.120265,0.026425,0.040339,-8.935345,3.031839,-28.988312,,,,,,,
1528106665.342380,-0.588166,-0.888870,1.361775,0.242480,-5.218017,-0.117109,-0.349706,0.776360,-0.524373,0.089742,-0.043587,-0.107768,-11.863784,2.989626,-28.223755,,,,,,,
1528106665.362430,-0.684092,-0.879954,1.370530,0.741759,-5.051459,-0.034150,-0.402680,0.770710,-0.493813,-0.039809,-0.123691,-0.055610,-14.747520,2.764862,-27.071930,,,,,,,
1528106665.382510,-0.774314,-0.862694,1.389498,1.162459,-5.349715,-0.199802,-0.454770,0.759597,-0.464965,-0.064380,-0.087570,-0.061662,-17.979416,2.379709,-25.742035,,,,,,,
1528106665.402591,-0.876073,-0.843280,1.409186,1.025908,-6.017486,-0.269373,-0.510884,0.746828,-0.425724,0.180150,0.006971,-0.091396,-20.762922,1.849268,-23.876495,,,,,,,
1528106665.422641,-0.993227,-0.833882,1.420189,0.303133,-6.479261,-0.034537,-0.562999,0.740545,-0.366907,0.296016,0.227182,-0.102378,-23.869200,1.397964,-21.409027,,,,,,,
1528106665.442721,-1.120454,-0.833730,1.428195,0.359381,-6.598852,0.154911,-0.605104,0.740444,-0.292554,0.029909,-0.006282,-0.047610,-26.748608,1.365242,-18.557739,,,,,,,
1528106665.462802,-1.243226,-0.830082,1.444392,0.642622,-6.770552,-0.070567,-0.638930,0.737987,-0.217116,-0.038576,-0.164058,-0.078004,-29.263710,1.402222,-15.124725,,,,,,,
1528106665.482852,-1.365084,-0.820102,1.462663,0.734855,-6.694973,-0.424347,-0.667760,0.731216,-0.139337,-0.127314,-0.253539,0.008341,-31.234913,1.137411,-11.505096,,,,,,,
1528106665.502933,-1.479597,-0.814926,1.482477,0.741760,-6.205918,0.117843,-0.683068,0.727675,-0.062468,-0.100548,-0.286925,0.050338,-33.001133,0.763474,-7.786194,,,,,,,
1528106665.523013,-1.548740,-0.824748,1.520670,1.472290,-4.050047,0.835365,-0.678572,0.734377,-0.014969,-0.001558,0.285292,0.078400,-33.849335,1.154291,-4.423462,,,,,,,
1528106665.543063,-1.594726,-0.848483,1.554053,0.957537,-3.226034,1.283192,-0.660928,0.750278,0.015819,-0.010352,0.042568,-0.386287,-34.181675,1.517265,-2.200012,,,,,,,
1528106665.563144,-1.638782,-0.877251,1.575639,0.721887,-2.954324,1.433816,-0.637786,0.768984,0.043427,-0.013826,-0.053729,-0.208512,-34.036835,2.130733,-0.200317,,,,,,,
1528106665.583224,-1.682545,-0.905563,1.592132,0.546348,-2.756247,1.295798,-0.613388,0.786773,0.068832,0.044250,-0.011809,-0.191345,-34.030846,3.202412,1.449768,,,,,,,
1528106665.603293,-1.727486,-0.929394,1.602176,0.422082,-2.568541,1.101622,-0.590984,0.801258,0.093366,0.155468,0.068280,-0.140485,-33.767418,3.797604,2.997650,,,,,,,
1528106665.623374,-1.772825,-0.953653,1.613493,0.669245,-2.796160,1.115127,-0.566932,0.815535,0.116121,0.123847,0.033327,-0.215776,-33.422699,4.660397,4.520386,,,,,,,
1528106665.643424,-1.814400,-0.976333,1.627449,0.623058,-2.482457,0.964334,-0.543521,0.828449,0.135086,0.156040,0.018001,0.052765,-33.185402,5.177706,6.042603,,,,,,,
1528106665.663504,-1.839858,-0.996345,1.634638,0.306753,-1.000087,0.863838,-0.523817,0.839490,0.144442,0.077070,-0.208295,0.347563,-32.375931,5.958216,7.203125,,,,,,,
1528106665.683585,-1.850166,-1.010726,1.638440,0.376594,-0.664171,0.534776,-0.510642,0.847218,0.146489,-0.046289,0.043987,0.160671,-32.271957,6.356836,7.739532,,,,,,,
1528106665.703635,-1.853294,-1.019416,1.660758,0.833423,-1.397501,0.038590,-0.503091,0.851802,0.146028,-0.096106,0.006978,0.037169,-32.056320,6.594561,8.126465,,,,,,,
1528106665.723716,-1.861331,-1.017145,1.691300,0.637271,-1.757122,-0.464507,-0.503753,0.850610,0.150620,0.014205,-0.247171,-0.008927,-31.616379,7.009216,8.906372,,,,,,,
1528106665.743796,-1.862132,-1.024268,1.719420,0.904058,-0.967003,0.417482,-0.497815,0.854334,0.149279,0.108472,-0.129420,0.065107,-31.541039,7.055891,9.673981,,,,,,,
1528106665.763846,-1.860949,-1.032787,1.753405,1.106487,-1.696804,-0.086048,-0.491000,0.858730,0.146602,-0.031873,-0.003185,-0.324535,-31.105122,7.333384,10.186066,,,,,,,
1528106665.783927,-1.842094,-1.031443,1.811767,1.639082,-1.084338,-0.791112,-0.494787,0.858041,0.137628,-0.029947,0.072150,-0.019144,-30.847126,7.713793,10.769592,,,,,,,
1528106665.804007,-1.804948,-1.026264,1.866352,0.920778,0.084473,-0.301030,-0.503874,0.855370,0.120187,-0.066591,0.555519,0.042609,-30.740755,7.544485,11.169922,,,,,,,
1528106665.824057,-1.781673,-1.031131,1.880010,0.225679,0.521316,0.249488,-0.502457,0.857881,0.107556,0.206406,0.260497,0.165027,-30.687450,7.654341,10.849213,,,,,,,
1528106665.844138,-1.777246,-1.032048,1.886412,0.144381,-0.165447,-0.092426,-0.502159,0.858352,0.105169,0.350456,0.013459,0.017023,-30.798090,7.579260,10.670593,,,,,,,
1528106665.864219,-1.763540,-1.034879,1.897040,0.473804,0.409488,0.296824,-0.501166,0.859800,0.097811,0.411185,-0.118681,-0.089418,-30.899405,7.589357,10.541351,,,,,,,
1528106665.884269,-1.741487,-1.056178,1.921073,0.972305,-0.268344,1.336157,-0.485042,0.870481,0.083605,0.411464,-0.155789,-0.221774,-30.762856,7.728584,10.269714,,,,,,,
1528106665.904349,-1.727204,-1.085663,1.957684,1.079811,-1.209903,1.131036,-0.460626,0.884613,0.072639,-0.001944,-0.225998,-0.170387,-30.371014,8.475674,9.945007,,,,,,,
1528106665.924430,-1.733053,-1.111758,1.975412,0.325069,-0.895825,1.297010,-0.437258,0.896479,0.071577,-0.356809,-0.206248,0.055132,-29.979778,9.376493,10.427765,,,,,,,
1528106665.944480,-1.753726,-1.135670,1.974640,0.222187,-1.225722,1.116277,-0.414483,0.906817,0.076678,-0.425010,-0.023882,0.136914,-29.434689,10.227232,11.244019,,,,,,,
1528106665.964560,-1.766380,-1.159957,1.991277,0.701772,-1.457043,1.094049,-0.391755,0.916786,0.077613,-0.230300,-0.004356,0.099221,-29.176811,10.961353,11.651337,,,,,,,
1528106665.984641,-1.764324,-1.179523,2.014704,0.647716,-0.537797,0.758158,-0.374237,0.924424,0.073343,0.082229,-0.054887,0.072806,-28.221138,11.492943,12.048828,,,,,,,
1528106666.004691,-1.735645,-1.193364,2.041921,0.572579,0.586084,0.537661,-0.363529,0.929614,0.060476,0.357884,0.075192,0.247751,-27.739159,12.102079,12.077972,,,,,,,
1528106666.024772,-1.687469,-1.207054,2.070636,0.671358,1.116372,0.607081,-0.353347,0.934572,0.041414,0.124648,0.192625,0.232527,-27.895554,13.076515,11.135986,,,,,,,
1528106666.044852,-1.633770,-1.218496,2.113423,0.779326,0.435333,0.484748,-0.344366,0.938581,0.021715,-0.241968,0.199312,-0.121583,-27.665237,13.383465,10.481506,,,,,,,
1528106666.064902,-1.602186,-1.229486,2.140614,0.332510,0.189871,0.532556,-0.334549,0.942317,0.010505,-0.221649,0.043126,-0.179206,-27.594229,13.737942,10.174194,,,,,,,
1528106666.084983,-1.608119,-1.238632,2.136779,-0.245808,-0.312793,0.417880,-0.325854,0.945339,0.012167,-0.188123,0.159047,-0.258948,-27.466459,13.981262,10.094513,,,,,,,
1528106666.105063,-1.646317,-1.245324,2.109836,-0.432867,-0.848024,0.287429,-0.318835,0.947500,0.024125,-0.183606,0.149683,-0.161835,-27.072134,14.022282,10.493866,,,,,,,
1528106666.125113,-1.695917,-1.248142,2.076610,-0.608439,-0.850399,0.167564,-0.314597,0.948397,0.039569,-0.155038,0.303236,0.033856,-27.008131,14.138206,11.222748,,,,,,,
1528106666.145194,-1.752579,-1.247241,2.031494,-0.789110,-0.629886,-0.080625,-0.312692,0.948111,0.057476,-0.121650,0.378366,0.080921,-26.772427,14.100296,11.664948,,,,,,,
1528106666.165275,-1.805955,-1.233887,1.999115,-0.471297,-1.596920,-0.832366,-0.321465,0.943781,0.077020,-0.229362,0.368704,-0.000543,-26.697327,13.956806,12.528503,,,,,,,
1528106666.185325,-1.870013,-1.213794,1.986508,-0.505357,-3.231906,-0.795823,-0.333932,0.936948,0.103011,-0.209860,-0.066618,-0.336516,-26.296135,13.358528,13.834412,,,,,,,
1528106666.205405,-1.966985,-1.216881,1.925444,-0.938756,-1.329423,1.265381,-0.319719,0.938023,0.133741,0.063280,-0.873570,0.327685,-25.578835,13.213585,15.218933,,,,,,,
1528106666.225486,-2.045676,-1.230681,1.867690,-0.280783,-1.079359,0.835946,-0.296675,0.942716,0.152527,0.175658,-0.059095,0.171860,-25.105850,13.436378,16.049500,,,,,,,
1528106666.245536,-2.031959,-1.246611,1.891713,1.307496,-0.105478,0.347949,-0.285253,0.947910,0.141742,0.230337,-0.048725,0.488508,-24.494263,13.952000,16.021973,,,,,,,
1528106666.265616,-1.938248,-1.264364,1.992515,1.889453,-0.175331,0.138427,-0.281513,0.953416,0.108364,0.104206,0.026748,0.174290,-24.278557,14.431381,15.481323,,,,,,,
1528106666.285697,-1.819213,-1.280852,2.110318,1.870864,0.631799,0.342809,-0.277112,0.958260,0.070291,0.025785,-0.088173,0.097327,-24.287066,15.046814,14.752869,,,,,,,
1528106666.305747,-1.710871,-1.296899,2.209440,1.181759,0.520815,0.622806,-0.267826,0.962724,0.037763,0.031543,-0.126436,-0.215421,-24.191864,15.666130,13.718597,,,,,,,
1528106666.325827,-1.656088,-1.314472,2.262839,0.658203,0.030475,0.909127,-0.252595,0.967328,0.021596,-0.113281,-0.021848,-0.139928,-23.955555,15.977299,13.327148,,,,,,,
1528106666.345908,-1.606998,-1.333700,2.312234,0.669064,0.127039,0.934409,-0.234716,0.972024,0.008501,0.034734,0.003897,-0.007234,-23.754835,16.753677,13.061707,,,,,,,
